unique_id,timepoint,domain,age,gender,block_order,met_performance_criteria_typical,met_performance_criteria_stricter,D_overall,D_tt1,D_tt2,D_tt3,D_tt4,PI_overall,PI_tt1,PI_tt2,PI_tt3,PI_tt4
Death (self-other)_Participant 30so,1,Death (4),NA,NA,consistent first,TRUE,TRUE,-0.4116507050910919,-0.3718018879237307,-1.163523870862024,0.06108512889755199,-0.6247437649602294,0.3698881172839506,0.4521604938271605,0.1358024691358025,0.5385802469135802,0.22839506172839505
Death (self-other)_Participant 33so,1,Death (4),NA,NA,consistent first,TRUE,TRUE,-0.5094151762860482,-0.3841692806545828,-1.1505134992841393,-0.6477811553932249,-0.47829509606116105,0.3505015432098766,0.3580246913580247,0.12962962962962965,0.3256172839506173,0.37962962962962954
Death (self-other)_Participant 34so,1,Death (4),NA,NA,consistent first,TRUE,TRUE,0.3911239037504773,0.8259727535600275,0.16458189465808232,-0.15798988648526385,0.6128155370137991,0.58960262345679,0.8256172839506173,0.5246913580246912,0.4182098765432099,0.5972222222222222
Death (self-other)_Participant 37so,1,Death (4),NA,NA,consistent first,TRUE,TRUE,-0.1651295736103901,0.9175252868944781,-1.0036749548796604,-0.5636903107437304,-0.010798469593076353,0.45978009259259267,0.7669753086419754,0.16975308641975306,0.37345679012345673,0.4861111111111111
Death (self-other)_Participant 38so,1,Death (4),NA,NA,consistent first,TRUE,FALSE,-0.2342165664362176,-0.3149261174743296,0.05593742324510954,-0.11317070264941045,-0.538336526215112,0.4456983024691357,0.4629629629629629,0.5462962962962963,0.4537037037037038,0.35648148148148145
Death (self-other)_Participant 3so,1,Death (4),NA,NA,consistent first,TRUE,TRUE,-0.07822856642339514,0.17096660001959366,-0.3713101349211339,-0.29957886428235336,-0.013342684113196623,0.4582368827160494,0.5262345679012346,0.3348765432098766,0.4058641975308643,0.5416666666666666
Death (self-other)_Participant 42so,1,Death (4),NA,NA,consistent first,TRUE,TRUE,0.017805403479328408,-0.037954800555336315,-0.2777195831163094,0.12213311720951023,0.20653980446272044,0.5015432098765432,0.5015432098765432,0.404320987654321,0.529320987654321,0.5478395061728395
Death (self-other)_Participant 44so,1,Death (4),NA,NA,consistent first,TRUE,TRUE,0.07290004341522989,0.4357702900917836,-0.8324041390449776,-0.028423722701297227,0.4345156187741189,0.5110918209876544,0.7037037037037037,0.2391975308641975,0.48148148148148157,0.6311728395061729
Death (self-other)_Participant 5so,1,Death (4),NA,NA,consistent first,TRUE,TRUE,0.3480509249869473,0.9137116763234496,-0.03453080777368878,0.3051831442643819,0.4831737756027024,0.59375,0.7685185185185185,0.4212962962962962,0.5694444444444444,0.6620370370370371
Death (self-other)_Participant 6so,1,Death (4),NA,NA,consistent first,TRUE,TRUE,-0.3517720716971826,-0.5539350856098657,-0.7315995663410979,0.20767244865235465,-0.3698146922815581,0.4184027777777778,0.3842592592592593,0.3055555555555556,0.5694444444444444,0.4166666666666667
Death (self-other)_Participant 7so,1,Death (4),NA,NA,inconsistent first,TRUE,TRUE,0.01887807972009841,0.5328573758726693,0.10002750442815364,0.13652964095735948,-0.5571776742938072,0.5203510802469135,0.6790123456790123,0.4151234567901234,0.5833333333333334,0.3117283950617284
Death (self-other)_Participant 8so,1,Death (4),NA,NA,inconsistent first,TRUE,TRUE,-0.2900709021832325,-0.023718491586019987,-0.6029373334604471,-0.6876041747113282,-0.09185827041876625,0.4586226851851851,0.5802469135802468,0.27469135802469136,0.3333333333333333,0.5169753086419754
Death (self-other)_Participant 9so,1,Death (4),NA,NA,inconsistent first,TRUE,TRUE,-0.05140144500802847,0.5886203089703991,-0.3742095802966277,0.19535111451273698,-0.5966292539500638,0.4718364197530865,0.7314814814814815,0.353395061728395,0.42746913580246904,0.3487654320987655
Disgust (2)1.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.6189638874303153,0.7491081981264794,0.3050209301374991,0.49933307589355236,0.9159475578775096,0.7494212962962963,0.7114197530864198,0.7268518518518517,0.699074074074074,0.9120370370370371
Disgust (2)14.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.17511225336126446,0.38263883138987387,-0.04375815360906219,-0.278659445651479,0.7153984024751934,0.5607638888888888,0.5848765432098766,0.4861111111111111,0.4938271604938272,0.6959876543209877
Disgust (2)15.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.06488953667707124,-0.49155751165582445,-0.09920540192805095,0.3119101333273886,0.6741329114842658,0.5304783950617283,0.3672839506172839,0.4290123456790123,0.5617283950617283,0.7129629629629629
Disgust (2)16.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.28697190632961306,0.4609261596211259,0.006098090065497313,-0.03745511408451131,0.8541155436316068,0.5857445987654322,0.6311728395061729,0.4691358024691357,0.478395061728395,0.7052469135802468
Disgust (2)17.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.22395209834292257,0.38976801149282686,0.27098725372538424,0.07066081015489205,0.1648428907456801,0.5887345679012346,0.654320987654321,0.5540123456790123,0.4598765432098766,0.7222222222222222
Disgust (2)19.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.4819659692939726,0.669335494585712,0.39034086081705577,0.36601584460332065,0.5753947002326689,0.6277006172839505,0.6620370370370371,0.6018518518518517,0.5493827160493827,0.6805555555555556
Disgust (2)2.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.39021736019828346,0.4617456252674044,1.0023328012042336,-0.5091740996583698,0.5387624928846766,0.6030092592592593,0.6234567901234568,0.808641975308642,0.3410493827160494,0.654320987654321
Disgust (2)20.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.35181421008044145,0.6034823916206572,0.47766397937100225,0.058963734674882036,0.2642654081506957,0.5745563271604939,0.7129629629629629,0.5601851851851851,0.4197530864197532,0.5910493827160495
Disgust (2)21.1,1,Disgust (2),NA,NA,inconsistent first,FALSE,NA,0.6237246409648188,0.8701475643247962,0.25920485890040623,0.925595758641624,0.38719465700279604,0.6896219135802468,0.75,0.5833333333333334,0.7515432098765432,0.6234567901234568
Disgust (2)22.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.43647274534302405,0.24265048972325268,0.25846297306394844,-0.05672110254992074,1.0147030884359265,0.6204668209876544,0.6157407407407407,0.5123456790123456,0.4907407407407407,0.845679012345679
Disgust (2)24.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.7888132153198788,0.5487513039874381,0.8180491067146695,1.2536803980657298,0.7795958419665027,0.7737268518518517,0.7299382716049383,0.7530864197530865,0.8966049382716049,0.8487654320987654
Disgust (2)25,1,Disgust (2),NA,NA,consistent first,FALSE,NA,0.2864844978277569,0.35550989010133055,0.5095723360045739,0.3807429077336004,0.09343100768108677,0.6190200617283951,0.6481481481481483,0.6188271604938271,0.5910493827160495,0.5709876543209877
Disgust (2)25.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.5181409259084908,0.8111308282564914,1.0612411477146813,-0.25830490677243606,0.17206930568594925,0.6345486111111112,0.7731481481481483,0.8302469135802468,0.425925925925926,0.5787037037037037
Disgust (2)26.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.8276136971941923,1.132144525778447,0.6455773389536777,0.838875129679345,0.7459864986835183,0.7640817901234568,0.8611111111111112,0.683641975308642,0.7608024691358024,0.816358024691358
Disgust (2)27.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.1068939097148702,-0.004229192261286646,-0.04407253341229113,0.17129495357541014,0.3911663897284397,0.501929012345679,0.4367283950617284,0.4722222222222222,0.5108024691358024,0.5802469135802468
Disgust (2)28.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.47740930829613504,0.47306683912429337,0.4811650761565315,0.49118830644964495,0.5637565905626459,0.6293402777777778,0.5462962962962963,0.6373456790123456,0.6604938271604939,0.7330246913580246
Disgust (2)29.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.32997752119218215,0.4361540242373575,0.15265656444740913,0.05998673267811301,0.7375370602697062,0.6317515432098766,0.5972222222222222,0.697530864197531,0.5416666666666666,0.70679012345679
Disgust (2)32.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.5305667410846507,0.18915260038522425,0.23509173243680717,0.6601410254877117,0.9535683346971889,0.6767939814814815,0.5910493827160495,0.6126543209876544,0.6712962962962963,0.8070987654320988
Disgust (2)34.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.12819487700988783,-0.12853050646128655,0.22833717634768236,0.15466582597103082,0.2984444313262565,0.5199652777777778,0.46759259259259267,0.5478395061728395,0.4969135802469135,0.5601851851851851
Disgust (2)35.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.42406825862958336,-0.11874147353159824,0.9718893552823288,0.4435982379021216,0.4817453069278541,0.6214313271604939,0.5401234567901234,0.802469135802469,0.566358024691358,0.5787037037037037
Disgust (2)36.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.21964603149166928,0.4746303313901835,0.7411317675647138,-0.3658670041841796,-0.0805186563210555,0.5326967592592593,0.5895061728395061,0.7083333333333334,0.3472222222222222,0.5694444444444444
Disgust (2)37.1,1,Disgust (2),NA,NA,consistent first,FALSE,NA,0.13851560429216855,0.421562662020827,0.12137755402229869,-0.5208244575401916,0.698042129046816,0.5731095679012346,0.6172839506172839,0.6172839506172839,0.37345679012345673,0.6944444444444444
Disgust (2)4.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.38966971205041284,0.7936935501085394,0.5040415648252662,-0.23781411553883242,0.4971260172616956,0.6273148148148149,0.7654320987654322,0.6512345679012346,0.3780864197530865,0.7253086419753088
Disgust (2)40.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.30576752170074395,0.3813923319124576,0.8513703765902952,-0.295401536526439,0.3993257611781175,0.635030864197531,0.70679012345679,0.7854938271604939,0.4506172839506173,0.572530864197531
Disgust (2)41.1,1,Disgust (2),NA,NA,consistent first,FALSE,NA,0.40263719223979605,0.11075955157828517,0.9890672956193906,0.1324576468865306,0.4146521172360245,0.6092785493827161,0.5277777777777778,0.8179012345679012,0.478395061728395,0.6311728395061729
Disgust (2)42.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.2738352256442413,0.36346186841007405,-0.04414205223107782,0.2752419468620688,0.615615143904644,0.5677083333333334,0.5354938271604939,0.47530864197530875,0.6064814814814815,0.6944444444444444
Disgust (2)43.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.27920435853085096,0.48494465149298954,0.5029176921191603,-0.08769367858622386,0.40727982804875895,0.5969328703703705,0.6280864197530865,0.6527777777777778,0.5015432098765432,0.6327160493827161
Disgust (2)44.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.48354673868764664,0.2101789006386928,0.25767288393967824,0.3982737517122936,0.9626744541106712,0.6655092592592593,0.6172839506172839,0.5972222222222222,0.6141975308641976,0.7993827160493827
Disgust (2)47.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.09230738972443107,-0.26484472708930523,0.4543695552220995,0.06627851591983358,-0.20537571528300813,0.5084876543209877,0.39351851851851843,0.6481481481481483,0.5231481481481483,0.4691358024691357
Disgust (2)48.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.41205266785882727,0.8835234016883667,-0.053764648862579104,-0.05213303625823353,1.0452341030105068,0.597608024691358,0.7391975308641976,0.4660493827160494,0.3780864197530865,0.8117283950617283
Disgust (2)49,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.13570680730169085,-0.05599956018312427,-0.004648080198422319,-0.0059526997517665384,0.5236308736682609,0.6063850308641976,0.5354938271604939,0.5694444444444444,0.4907407407407407,0.824074074074074
Disgust (2)5.11,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.09921683156281931,0.28849718773943794,0.5238855378277433,-0.18838440980375076,-0.38127764450338747,0.5276813271604939,0.5787037037037037,0.6635802469135802,0.4429012345679012,0.4089506172839506
Disgust (2)50.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.2398599513039517,0.5250126955014673,0.08722027927476003,0.034465307843894975,0.26658440343091755,0.59741512345679,0.720679012345679,0.5478395061728395,0.5262345679012346,0.6867283950617283
Disgust (2)51.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.5038579023390671,0.5905151713588727,0.2846315380738901,0.5711370564699715,0.6149281325110115,0.6375385802469135,0.6851851851851851,0.566358024691358,0.675925925925926,0.6697530864197532
Disgust (2)52.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.20558055930422245,0.8344394239476283,0.06608641993683399,-0.019660674711453923,0.05561980674461795,0.5689621913580246,0.7376543209876544,0.5108024691358024,0.49537037037037046,0.5401234567901234
Disgust (2)53.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.578130582706389,0.18304784992892165,0.17751605285138994,0.7037936269561907,1.2263475281582652,0.6780478395061729,0.5123456790123456,0.5864197530864198,0.6867283950617283,0.9290123456790123
Disgust (2)54.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.472226751551469,0.7071181374032813,0.5347828468702243,0.41444634967937366,0.2566162295916155,0.6038773148148149,0.6651234567901234,0.5941358024691357,0.5540123456790123,0.6404320987654322
Disgust (2)55.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.07656060587420016,-0.8032789372731076,0.23156718556436431,0.352007946578265,0.3670154324664811,0.5031828703703705,0.2638888888888889,0.5879629629629629,0.5354938271604939,0.6126543209876544
Disgust (2)56.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.41389430235914,0.6554700957472902,0.2688198464255175,0.36454100641211723,0.5235074773804851,0.6261574074074073,0.6697530864197532,0.6157407407407407,0.6049382716049383,0.6574074074074073
Disgust (2)57.1,1,Disgust (2),NA,NA,inconsistent first,TRUE,NA,0.037898205536954534,-0.15590019894547794,0.15642820734346363,-0.24563211080003802,0.5365382648164342,0.5415702160493827,0.5216049382716049,0.5910493827160495,0.4089506172839506,0.6712962962962963
Disgust (2)58.1,1,Disgust (2),NA,NA,inconsistent first,FALSE,NA,0.5545028898410954,0.8474186177546829,0.5904060108030588,0.5305033605103028,0.2720953521817252,0.6799768518518517,0.7268518518518517,0.7098765432098766,0.6944444444444444,0.6126543209876544
Disgust (2)7.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,0.4656681461511627,0.2407102972836686,0.9589958171545927,0.2499155399433095,0.5506687691739174,0.652488425925926,0.6095679012345678,0.7993827160493827,0.595679012345679,0.6296296296296295
Disgust (2)8.1,1,Disgust (2),NA,NA,consistent first,FALSE,NA,0.9716230149243581,0.9065838060105229,0.9928383073607312,1.2730861972950829,0.7515242030562714,0.7976466049382717,0.8132716049382717,0.8132716049382717,0.904320987654321,0.7376543209876544
Disgust (2)9.1,1,Disgust (2),NA,NA,consistent first,TRUE,NA,-0.32270041474342687,-0.3225533864324745,-0.5163309751826126,-0.32491709037228766,-0.12444057421135257,0.4470486111111111,0.4922839506172839,0.35956790123456783,0.4151234567901234,0.5401234567901234
Gender stereotypes negative 1,1,Gender stereotypes (4),20,Female,consistent first,TRUE,TRUE,0.1917235667939482,0.08933703749298136,0.6380420125359103,-0.060169652161566084,0.15594333335603566,0.5641818576388888,0.6024305555555555,0.6597222222222222,0.42361111111111116,0.578125
Gender stereotypes negative 12,1,Gender stereotypes (4),23,Male,inconsistent first,TRUE,TRUE,0.3920002164534617,0.523211905302684,0.37242246368758314,-0.13657922449525198,0.8717588235590439,0.6405164930555555,0.6293402777777778,0.5972222222222222,0.5095486111111112,0.8012152777777778
Gender stereotypes negative 13,1,Gender stereotypes (4),42,Male,consistent first,TRUE,TRUE,0.3183868392676297,0.16688194155712216,0.6076232118887585,0.16174699480658175,0.3939923968104853,0.6121419270833334,0.5963541666666666,0.7595486111111112,0.5789930555555555,0.6145833333333334
Gender stereotypes negative 14,1,Gender stereotypes (4),28,Male,inconsistent first,TRUE,TRUE,0.039531166855579614,0.00298616590016382,0.44545953955124046,-0.14970664474782255,0.01659511012847922,0.5475802951388888,0.5833333333333334,0.59375,0.453125,0.5798611111111112
Gender stereotypes negative 15,1,Gender stereotypes (4),21,Male,consistent first,TRUE,TRUE,-0.01567515917773295,-0.016733648915715042,-3.1392859298273154e-4,0.0363960883012298,-0.09115004251981176,0.51025390625,0.5277777777777778,0.47048611111111116,0.5243055555555555,0.5512152777777778
Gender stereotypes negative 16,1,Gender stereotypes (4),20,Male,inconsistent first,TRUE,TRUE,0.2700575142713657,0.5520764574743424,0.06589573003042623,0.20816386636130926,0.39628214004942625,0.6208224826388888,0.6822916666666666,0.49565972222222215,0.6024305555555555,0.6927083333333334
Gender stereotypes negative 17,1,Gender stereotypes (4),19,Female,consistent first,TRUE,TRUE,0.03627137125981234,-0.042318053029000456,-0.19753887722305727,0.08257943773327367,0.3218402349850411,0.49093967013888884,0.4461805555555555,0.38715277777777785,0.5390625,0.5850694444444445
Gender stereotypes negative 18,1,Gender stereotypes (4),21,Female,inconsistent first,TRUE,TRUE,0.025702256457399094,0.07310085036279516,-0.0020869456963368946,0.13236084313680663,-0.09919486036988401,0.5182291666666666,0.48090277777777785,0.5798611111111112,0.47048611111111116,0.5425347222222222
Gender stereotypes negative 19,1,Gender stereotypes (4),21,Female,consistent first,TRUE,TRUE,0.10062405128452659,0.47372728965166266,-0.30194216165638366,0.19013402875665053,-0.03459921707080557,0.5296766493055555,0.65625,0.4635416666666667,0.5043402777777778,0.5130208333333334
Gender stereotypes negative 2,1,Gender stereotypes (4),20,Female,inconsistent first,TRUE,TRUE,-0.20949488521001108,-0.2581109518389447,-0.33178031095600546,-0.06062264502855006,-0.20628394691640914,0.45876736111111116,0.4088541666666667,0.40451388888888884,0.48784722222222215,0.5538194444444445
Gender stereotypes negative 20,1,Gender stereotypes (4),21,Female,inconsistent first,TRUE,FALSE,0.6422296197475726,0.7006011684939727,0.8049438455956386,0.4769956674406084,0.697263240973289,0.6769205729166666,0.6744791666666666,0.6788194444444445,0.6293402777777778,0.7274305555555555
Gender stereotypes negative 21,1,Gender stereotypes (4),23,Female,consistent first,TRUE,TRUE,0.2746028241224695,0.35315496758528947,-0.2262774842902071,0.79810669457055,0.8666683539255334,0.6430121527777778,0.6041666666666666,0.5034722222222222,0.7309027777777778,0.7899305555555555
Gender stereotypes negative 22,1,Gender stereotypes (4),22,Female,inconsistent first,TRUE,TRUE,0.3030797115062191,0.4094730854132353,-0.09341376314813854,-0.22483138275516584,0.9877173293474598,0.5888671875,0.5772569444444445,0.4583333333333333,0.4461805555555555,0.8506944444444443
Gender stereotypes negative 23,1,Gender stereotypes (4),21,Female,consistent first,TRUE,TRUE,0.17779063880444385,-0.006421992763979118,0.20997234328524822,0.22147056890622116,0.26893046056031567,0.5736219618055555,0.5607638888888888,0.6102430555555555,0.5225694444444445,0.5850694444444445
Gender stereotypes negative 24,1,Gender stereotypes (4),20,Female,inconsistent first,TRUE,TRUE,0.4041171639618171,0.48168926954440033,0.1539152653885547,0.5099085719945449,0.5224385933729683,0.6194118923611112,0.6163194444444445,0.5625,0.6310763888888888,0.6979166666666666
Gender stereotypes negative 25,1,Gender stereotypes (4),21,Female,consistent first,TRUE,TRUE,0.17845573103736906,0.5932607615482701,0.1921163342709904,0.1592084224133796,-0.29857423148991624,0.5684136284722222,0.6354166666666666,0.5407986111111112,0.5746527777777778,0.5616319444444445
Gender stereotypes negative 26,1,Gender stereotypes (4),23,Male,inconsistent first,TRUE,TRUE,0.21933429744433505,0.5395042992312314,-0.33055687481397605,0.05071635756392541,0.6522041296764035,0.6589084201388888,0.7204861111111112,0.5685763888888888,0.5694444444444445,0.8098958333333334
Gender stereotypes negative 27,1,Gender stereotypes (4),20,Female,consistent first,TRUE,TRUE,0.3080686457360719,0.2859872293312895,0.27142780974765535,0.4275538068651936,0.2081940206930357,0.60205078125,0.6059027777777778,0.5746527777777778,0.6059027777777778,0.6128472222222222
Gender stereotypes negative 29,1,Gender stereotypes (4),18,Female,consistent first,TRUE,TRUE,0.11332450786820872,0.33333165600130593,-0.1003587700159779,-0.09433548420910294,0.2462936833856643,0.6036241319444445,0.7708333333333334,0.4444444444444445,0.48871527777777785,0.7048611111111112
Gender stereotypes negative 3,1,Gender stereotypes (4),27,Male,consistent first,TRUE,TRUE,0.08732736201014905,0.4329129779584139,-0.22948975166052737,0.054390844504553525,0.07015230243734157,0.5199110243055555,0.6215277777777778,0.4505208333333333,0.49826388888888884,0.5243055555555555
Gender stereotypes negative 30,1,Gender stereotypes (4),38,Male,inconsistent first,TRUE,TRUE,0.30674338998774375,0.27561630735258597,0.3473519773606537,0.47145897625843447,0.05862323606478852,0.5793185763888888,0.5894097222222222,0.6050347222222222,0.5963541666666666,0.5260416666666666
Gender stereotypes negative 31,1,Gender stereotypes (4),21,Male,consistent first,TRUE,TRUE,0.21262047074124554,0.10425121208817707,-0.015045802651050284,0.6715616668132794,0.14576953719057412,0.5578342013888888,0.5581597222222222,0.4479166666666667,0.703125,0.53125
Gender stereotypes negative 32,1,Gender stereotypes (4),23,Female,inconsistent first,TRUE,TRUE,0.18174151989564957,0.410045581975791,0.09954001997751348,0.07028555898303875,0.23411454791611117,0.6086697048611112,0.6380208333333334,0.6319444444444445,0.5694444444444445,0.6319444444444445
Gender stereotypes negative 34,1,Gender stereotypes (4),23,Male,inconsistent first,FALSE,FALSE,-0.5537991805683325,-0.4105947254967404,-1.318303392276863,-0.24370493659263887,-0.6160972770673989,0.25461154513888884,0.32204861111111116,0.08246527777777775,0.39236111111111116,0.21701388888888884
Gender stereotypes negative 35,1,Gender stereotypes (4),37,Male,consistent first,TRUE,TRUE,0.24345457532745546,0.8642705721473198,0.010483732718121499,0.13562702675545357,-0.061630954160004574,0.6264105902777778,0.7760416666666666,0.6137152777777778,0.5798611111111112,0.5251736111111112
Gender stereotypes negative 36,1,Gender stereotypes (4),38,Male,inconsistent first,TRUE,TRUE,0.3417788926759101,0.8393439185050092,-0.322165834943127,0.07554372957932795,0.6465123094663313,0.6589084201388888,0.861111111111111,0.453125,0.6006944444444445,0.7465277777777778
Gender stereotypes negative 37,1,Gender stereotypes (4),23,Male,consistent first,TRUE,TRUE,0.3355559623860325,0.7094388850959648,0.28686073226518755,0.6012764887648362,-0.09107324161270161,0.6492513020833334,0.7361111111111112,0.6484375,0.6614583333333334,0.5572916666666666
Gender stereotypes negative 38,1,Gender stereotypes (4),23,Female,inconsistent first,TRUE,TRUE,-0.06422747834364631,0.05161860892494482,-0.3669219148550775,0.18255683733417868,-0.18366035351154625,0.47097439236111116,0.5407986111111112,0.3897569444444445,0.5520833333333334,0.41753472222222215
Gender stereotypes negative 39,1,Gender stereotypes (4),20,Female,consistent first,TRUE,FALSE,-0.08840742740374427,-0.03978704329975521,0.14488737462245413,0.14721321100566973,-0.3918430193321288,0.49848090277777785,0.4739583333333333,0.5173611111111112,0.6015625,0.46527777777777785
Gender stereotypes negative 4,1,Gender stereotypes (4),22,Female,inconsistent first,TRUE,TRUE,0.020097925894010583,-0.32684580614680103,0.31236790137459797,0.09242743446433653,-0.02971604688599992,0.49197048611111116,0.4453125,0.640625,0.4739583333333333,0.44184027777777785
Gender stereotypes negative 40,1,Gender stereotypes (4),26,Male,inconsistent first,TRUE,TRUE,0.30266895709512603,-0.06851305191315867,0.12880461129467455,0.3598842614190155,0.8343986454754232,0.7188585069444445,0.6840277777777778,0.7413194444444445,0.6475694444444445,0.7951388888888888
Gender stereotypes negative 41,1,Gender stereotypes (4),32,Female,consistent first,TRUE,TRUE,-0.20272119612015382,-0.268989730694212,-0.24596267963450186,0.08989731796125545,-0.3192780254549591,0.4597981770833333,0.4835069444444445,0.38715277777777785,0.5060763888888888,0.47048611111111116
Gender stereotypes negative 42,1,Gender stereotypes (4),22,Female,inconsistent first,TRUE,TRUE,0.2791839621971075,0.5111255591297136,0.386643051087219,-0.007044347769635122,0.3875688649040727,0.6451280381944445,0.6631944444444445,0.6180555555555555,0.6527777777777778,0.6710069444444445
Gender stereotypes negative 43,1,Gender stereotypes (4),23,Female,consistent first,TRUE,TRUE,0.4097315270876488,0.45541708461396335,0.37565216926204126,0.18049736500101102,0.7851874020170465,0.6491427951388888,0.6831597222222222,0.5946180555555555,0.5842013888888888,0.7239583333333334
Gender stereotypes negative 44,1,Gender stereotypes (4),22,Female,inconsistent first,TRUE,TRUE,0.09232958244677439,0.13121804750725347,-0.19451781601318027,0.15974577009187654,0.325937117674095,0.5443250868055555,0.5451388888888888,0.48871527777777785,0.5460069444444445,0.5911458333333334
